date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:33:42	328325/328325	---M-Z	200	added ('OK')	application/javascript	etag:%2264e7cac6-1ac9a%22	https://www.nrdc.org/sites/default/files/js/js_bYWRMQ4sh0MMQaWHN90eiBVVFxVje-Tw315NRqtt_8I.js?scope=footer&delta=0&language=en&theme=nrdc_theme&include=eJxlkFGKxTAIRTdU2iWJiZLIJCZoMqG7nzI_bd8DETzq9aIaRRiZKx8B4w-MdkXf_PTB9ULOm94jqbSA5UmoKQ4Gl6Szbx0Nk2HPfpDNjmW_yT61z1DEM9NTYZ0u60zbr_Dy4z_vtdEsr8sRjSCZ0Cd81t6iYAHPaK_lYIwUbdbwZV2awjA8Xw1rndpSqKzzpc9oMcPl7nqCy-AlxICFbRyiMv4AEBKCkw	C:/My%20Web%20Sites/manual_4/www.nrdc.org/sites/default/files/js/js_bYWRMQ4sh0MMQaWHN90eiBVVFxVje-Tw315NRqtt_8I9489.js	(from https://www.nrdc.org/stories/reducing-food-waste-eight-tips-home-cooks)
19:33:42	1275/1275	---M--	200	added ('OK')	image/gif	etag:%2264a67a6c-4fb%22	https://www.nrdc.org/core/misc/throbber-active.gif	C:/My%20Web%20Sites/manual_4/www.nrdc.org/core/misc/throbber-active.gif	(from https://www.nrdc.org/sites/default/files/css/css_wZqRiexXDfwljkiw4mhgmOqEwKQNQkW0fZy3QBcowkA.css?delta=0&language=en&theme=nrdc_theme&include=eJxlkFGKxTAIRTdU2iWJiZLIJCZoMqG7nzI_bd8DETzq9aIaRRiZKx8B4w-MdkXf_PTB9ULOm94jqbSA5UmoKQ4Gl6Szbx0Nk2HPfpDNjmW_yT61z1DEM9NTYZ0u60zbr_Dy4z_vtdEsr8sRjSCZ0Cd81t6iYAHPaK_lYIwUbdbwZV2awjA8Xw1rndpSqKzzpc9oMcPl7nqCy-AlxICFbRyiMv4AEBKCkw)
19:33:43	2112/2112	---M--	200	added ('OK')	image/gif	etag:%2264a67a6c-840%22	https://www.nrdc.org/core/misc/loading-small.gif	C:/My%20Web%20Sites/manual_4/www.nrdc.org/core/misc/loading-small.gif	(from https://www.nrdc.org/sites/default/files/css/css_wZqRiexXDfwljkiw4mhgmOqEwKQNQkW0fZy3QBcowkA.css?delta=0&language=en&theme=nrdc_theme&include=eJxlkFGKxTAIRTdU2iWJiZLIJCZoMqG7nzI_bd8DETzq9aIaRRiZKx8B4w-MdkXf_PTB9ULOm94jqbSA5UmoKQ4Gl6Szbx0Nk2HPfpDNjmW_yT61z1DEM9NTYZ0u60zbr_Dy4z_vtdEsr8sRjSCZ0Cd81t6iYAHPaK_lYIwUbdbwZV2awjA8Xw1rndpSqKzzpc9oMcPl7nqCy-AlxICFbRyiMv4AEBKCkw)
19:33:43	356/356	---M--	200	added ('OK')	image/png	etag:%2264a67a6c-164%22	https://www.nrdc.org/core/misc/throbber-inactive.png	C:/My%20Web%20Sites/manual_4/www.nrdc.org/core/misc/throbber-inactive.png	(from https://www.nrdc.org/sites/default/files/css/css_wZqRiexXDfwljkiw4mhgmOqEwKQNQkW0fZy3QBcowkA.css?delta=0&language=en&theme=nrdc_theme&include=eJxlkFGKxTAIRTdU2iWJiZLIJCZoMqG7nzI_bd8DETzq9aIaRRiZKx8B4w-MdkXf_PTB9ULOm94jqbSA5UmoKQ4Gl6Szbx0Nk2HPfpDNjmW_yT61z1DEM9NTYZ0u60zbr_Dy4z_vtdEsr8sRjSCZ0Cd81t6iYAHPaK_lYIwUbdbwZV2awjA8Xw1rndpSqKzzpc9oMcPl7nqCy-AlxICFbRyiMv4AEBKCkw)
19:33:43	130/130	---M--	200	added ('OK')	image/png	etag:%2264a67a6c-82%22	https://www.nrdc.org/core/misc/tree.png	C:/My%20Web%20Sites/manual_4/www.nrdc.org/core/misc/tree.png	(from https://www.nrdc.org/sites/default/files/css/css_wZqRiexXDfwljkiw4mhgmOqEwKQNQkW0fZy3QBcowkA.css?delta=0&language=en&theme=nrdc_theme&include=eJxlkFGKxTAIRTdU2iWJiZLIJCZoMqG7nzI_bd8DETzq9aIaRRiZKx8B4w-MdkXf_PTB9ULOm94jqbSA5UmoKQ4Gl6Szbx0Nk2HPfpDNjmW_yT61z1DEM9NTYZ0u60zbr_Dy4z_vtdEsr8sRjSCZ0Cd81t6iYAHPaK_lYIwUbdbwZV2awjA8Xw1rndpSqKzzpc9oMcPl7nqCy-AlxICFbRyiMv4AEBKCkw)
19:33:43	129/129	---M--	200	added ('OK')	image/png	etag:%2264a67a6c-81%22	https://www.nrdc.org/core/misc/tree-bottom.png	C:/My%20Web%20Sites/manual_4/www.nrdc.org/core/misc/tree-bottom.png	(from https://www.nrdc.org/sites/default/files/css/css_wZqRiexXDfwljkiw4mhgmOqEwKQNQkW0fZy3QBcowkA.css?delta=0&language=en&theme=nrdc_theme&include=eJxlkFGKxTAIRTdU2iWJiZLIJCZoMqG7nzI_bd8DETzq9aIaRRiZKx8B4w-MdkXf_PTB9ULOm94jqbSA5UmoKQ4Gl6Szbx0Nk2HPfpDNjmW_yT61z1DEM9NTYZ0u60zbr_Dy4z_vtdEsr8sRjSCZ0Cd81t6iYAHPaK_lYIwUbdbwZV2awjA8Xw1rndpSqKzzpc9oMcPl7nqCy-AlxICFbRyiMv4AEBKCkw)
19:33:43	7577/7577	---M-Z	200	added ('OK')	text/css	etag:%2264fa3b6c-88c%22	https://www.nrdc.org/sites/default/files/css/css_wZqRiexXDfwljkiw4mhgmOqEwKQNQkW0fZy3QBcowkA.css?delta=0&language=en&theme=nrdc_theme&include=eJxlkG2OxCAIhi_UtEciqIySVTSA0_T2290_Y3cTQsIDvHyIpgheqNERMH6B99vGZpc5tRsZbfIpybUHrCtJXdAJjLPMsQ1UzIqj2JF0Dqz7h-xTxgyVrVBaFSLW-jMWo3OXNXNexueVV-QYKkF_QeziJG7bm-m049fvradZ6SmuCbJy-gvX2HpkrGAF9dEclDBFnS38u_jeFFzxeiS0j9RPgUYyH_qEGgvc292_M3Y6ORFgJfWDhf0bky6YPw	C:/My%20Web%20Sites/manual_4/www.nrdc.org/sites/default/files/css/css_wZqRiexXDfwljkiw4mhgmOqEwKQNQkW0fZy3QBcowkA548a.css	(from https://www.nrdc.org/stories/what-climate-change)
19:33:44	262571/262571	---M-Z	200	added ('OK')	text/css	etag:%2264fa3b6c-71e5%22	https://www.nrdc.org/sites/default/files/css/css_gkQPSIrOXF5JSN3KRNoVeR_Nk7Gkr1u-G7wIdlZ-k2k.css?delta=1&language=en&theme=nrdc_theme&include=eJxlkG2OxCAIhi_UtEciqIySVTSA0_T2290_Y3cTQsIDvHyIpgheqNERMH6B99vGZpc5tRsZbfIpybUHrCtJXdAJjLPMsQ1UzIqj2JF0Dqz7h-xTxgyVrVBaFSLW-jMWo3OXNXNexueVV-QYKkF_QeziJG7bm-m049fvradZ6SmuCbJy-gvX2HpkrGAF9dEclDBFnS38u_jeFFzxeiS0j9RPgUYyH_qEGgvc292_M3Y6ORFgJfWDhf0bky6YPw	C:/My%20Web%20Sites/manual_4/www.nrdc.org/sites/default/files/css/css_gkQPSIrOXF5JSN3KRNoVeR_Nk7Gkr1u-G7wIdlZ-k2k89c9.css	(from https://www.nrdc.org/stories/what-climate-change)
19:33:44	1252/1252	---M--	200	added ('OK')	image/jpeg	etag:%22644fd335-4e4%22	https://www.nrdc.org/sites/default/files/styles/profile_100/public/2023-05/jeff-turrentine-9029.jpg.jpg?h=b13ea8c4&itok=JdsZa3q1	C:/My%20Web%20Sites/manual_4/www.nrdc.org/sites/default/files/styles/profile_100/public/2023-05/jeff-turrentine-9029.jpgf2e0.jpg	(from https://www.nrdc.org/stories/what-climate-change)
19:33:44	56884/56884	---M--	200	added ('OK')	image/jpeg	etag:%2264136529-de34%22	https://www.nrdc.org/sites/default/files/styles/large_100/public/media-uploads/clms5_8343180142_0113b42e49_o_2400.jpg.jpg?itok=QSRxTTYr	C:/My%20Web%20Sites/manual_4/www.nrdc.org/sites/default/files/styles/large_100/public/media-uploads/clms5_8343180142_0113b42e49_o_2400.jpg89ab.jpg	(from https://www.nrdc.org/stories/what-climate-change)
19:33:44	84259/84259	---M--	200	added ('OK')	text/html	etag:%221694295970%22	https://www.nrdc.org/stories/global-warming-101	C:/My%20Web%20Sites/manual_4/www.nrdc.org/stories/global-warming-101.html	(from https://www.nrdc.org/stories/what-climate-change)
19:33:45	38309/38309	---M--	200	added ('OK')	image/jpeg	etag:%2264136529-95a5%22	https://www.nrdc.org/sites/default/files/styles/medium_100/public/media-uploads/clms5_6087_2400.jpg.jpg?itok=wv8dWKFK	C:/My%20Web%20Sites/manual_4/www.nrdc.org/sites/default/files/styles/medium_100/public/media-uploads/clms5_6087_2400.jpg3513.jpg	(from https://www.nrdc.org/stories/what-climate-change)
19:33:45	518/518	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2010%20Sep%202023%2016:33:45%20GMT	https://www.nrdc.org/stories/why-we-cant-fight-climate-change-without-intact-boreal-forest	C:/My%20Web%20Sites/manual_4/www.nrdc.org/stories/why-we-cant-fight-climate-change-without-intact-boreal-forest	(from https://www.nrdc.org/stories/what-climate-change)
19:33:45	74746/74746	---M--	200	added ('OK')	text/html	etag:%221694359011%22	https://www.nrdc.org/stories/canadas-boreal-forest-why-its-important	C:/My%20Web%20Sites/manual_4/www.nrdc.org/stories/canadas-boreal-forest-why-its-important.html	(from https://www.nrdc.org/stories/what-climate-change)
19:33:45	91153/91153	---M--	200	added ('OK')	text/html	etag:%221694356782%22	https://www.nrdc.org/stories/industrial-agriculture-101	C:/My%20Web%20Sites/manual_4/www.nrdc.org/stories/industrial-agriculture-101.html	(from https://www.nrdc.org/stories/what-climate-change)
19:33:46	97325/97325	---M--	200	added ('OK')	text/html	etag:%221694332117%22	https://www.nrdc.org/stories/industrial-agricultural-pollution-101	C:/My%20Web%20Sites/manual_4/www.nrdc.org/stories/industrial-agricultural-pollution-101.html	(from https://www.nrdc.org/stories/what-climate-change)
19:33:46	71727/71727	---M--	200	added ('OK')	text/html	etag:%221694357914%22	https://www.nrdc.org/stories/are-effects-global-warming-really-bad	C:/My%20Web%20Sites/manual_4/www.nrdc.org/stories/are-effects-global-warming-really-bad.html	(from https://www.nrdc.org/stories/what-climate-change)
19:33:46	76895/76895	---M--	200	added ('OK')	text/html	etag:%221694362548%22	https://www.nrdc.org/stories/what-climate-feminism	C:/My%20Web%20Sites/manual_4/www.nrdc.org/stories/what-climate-feminism.html	(from https://www.nrdc.org/stories/what-climate-change)
19:33:46	74893/74893	---M--	200	added ('OK')	image/jpeg	etag:%226413652a-1248d%22	https://www.nrdc.org/sites/default/files/styles/medium_4x3_100/public/media-uploads/clms5_shutterstock_431576374_2400.jpg.jpg?h=26522092&itok=aBMk0GnK	C:/My%20Web%20Sites/manual_4/www.nrdc.org/sites/default/files/styles/medium_4x3_100/public/media-uploads/clms5_shutterstock_431576374_2400.jpgc3fc.jpg	(from https://www.nrdc.org/stories/what-climate-change)
19:33:47	57845/57845	---M--	200	added ('OK')	image/jpeg	etag:%226413652b-e1f5%22	https://www.nrdc.org/sites/default/files/styles/medium_4x3_100/public/media-uploads/clms5_shutterstock_562746289_2400.jpg.jpg?h=2a71c125&itok=we3zGJmQ	C:/My%20Web%20Sites/manual_4/www.nrdc.org/sites/default/files/styles/medium_4x3_100/public/media-uploads/clms5_shutterstock_562746289_2400.jpgb29c.jpg	(from https://www.nrdc.org/stories/what-climate-change)
19:33:47	90937/90937	---M--	200	added ('OK')	text/html	etag:%221694309227%22	https://www.nrdc.org/stories/air-pollution-everything-you-need-know	C:/My%20Web%20Sites/manual_4/www.nrdc.org/stories/air-pollution-everything-you-need-know.html	(from https://www.nrdc.org/stories/what-climate-change)
19:33:47	16120/16120	---M--	200	added ('OK')	image/jpeg	etag:%226413652b-3ef8%22	https://www.nrdc.org/sites/default/files/styles/medium_4x3_100/public/media-uploads/clms5_27177609371_ec3638b683_o_2400.jpg.jpg?h=2a71c125&itok=OIUquwNj	C:/My%20Web%20Sites/manual_4/www.nrdc.org/sites/default/files/styles/medium_4x3_100/public/media-uploads/clms5_27177609371_ec3638b683_o_2400.jpg8b3e.jpg	(from https://www.nrdc.org/stories/what-climate-change)
19:33:47	466/466	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2010%20Sep%202023%2016:33:48%20GMT	https://www.nrdc.org/stories/climate-change-bites	C:/My%20Web%20Sites/manual_4/www.nrdc.org/stories/climate-change-bites	(from https://www.nrdc.org/stories/what-climate-change)
19:33:48	66455/66455	---M--	200	added ('OK')	text/html	etag:%221694363628%22	https://www.nrdc.org/stories/mosquito-tick-diseases-101	C:/My%20Web%20Sites/manual_4/www.nrdc.org/stories/mosquito-tick-diseases-101.html	(from https://www.nrdc.org/stories/what-climate-change)
19:33:49	31014/31014	---M--	200	added ('OK')	image/jpeg	etag:%226413652b-7926%22	https://www.nrdc.org/sites/default/files/styles/medium_4x3_100/public/media-uploads/clms5_15677618670_2e0b4394cc_o_2400.jpg.jpg?h=4aad015b&itok=s6DSrBfe	C:/My%20Web%20Sites/manual_4/www.nrdc.org/sites/default/files/styles/medium_4x3_100/public/media-uploads/clms5_15677618670_2e0b4394cc_o_2400.jpg07e2.jpg	(from https://www.nrdc.org/stories/what-climate-change)
19:33:50	72651/72651	---M--	200	added ('OK')	text/html	etag:%221694363629%22	https://www.nrdc.org/stories/race-track-southern-seas	C:/My%20Web%20Sites/manual_4/www.nrdc.org/stories/race-track-southern-seas.html	(from https://www.nrdc.org/stories/what-climate-change)
19:33:51	114405/114405	---M--	200	added ('OK')	image/jpeg	etag:%226413652c-1bee5%22	https://www.nrdc.org/sites/default/files/styles/medium_4x3_100/public/media-uploads/clms5_istock-530381131_2400.jpg.jpg?h=c3635fa2&itok=fZaKgAbq	C:/My%20Web%20Sites/manual_4/www.nrdc.org/sites/default/files/styles/medium_4x3_100/public/media-uploads/clms5_istock-530381131_2400.jpgcbc7.jpg	(from https://www.nrdc.org/stories/what-climate-change)
19:33:51	514/514	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2010%20Sep%202023%2016:33:51%20GMT	https://www.nrdc.org/stories/what-you-need-know-about-ocean-acidification	C:/My%20Web%20Sites/manual_4/www.nrdc.org/stories/what-you-need-know-about-ocean-acidification	(from https://www.nrdc.org/stories/what-climate-change)
19:33:51	80254/80254	---M--	200	added ('OK')	text/html	etag:%221694344086%22	https://www.nrdc.org/stories/ocean-acidification-what-you-need-know	C:/My%20Web%20Sites/manual_4/www.nrdc.org/stories/ocean-acidification-what-you-need-know.html	(from https://www.nrdc.org/stories/what-climate-change)
19:33:52	80338/80338	---M--	200	added ('OK')	text/html	etag:%221694361993%22	https://www.nrdc.org/stories/saving-big-mammals-fights-extinction-and-climate-change	C:/My%20Web%20Sites/manual_4/www.nrdc.org/stories/saving-big-mammals-fights-extinction-and-climate-change.html	(from https://www.nrdc.org/stories/what-climate-change)
19:33:52	65194/65194	---M--	200	added ('OK')	image/jpeg	etag:%2264136529-feaa%22	https://www.nrdc.org/sites/default/files/styles/medium_100/public/media-uploads/clms5_istock-155141288_2400.jpg.jpg?itok=-yvvyQtF	C:/My%20Web%20Sites/manual_4/www.nrdc.org/sites/default/files/styles/medium_100/public/media-uploads/clms5_istock-155141288_2400.jpg5124.jpg	(from https://www.nrdc.org/stories/what-climate-change)
19:33:52	598/598	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2010%20Sep%202023%2016:33:52%20GMT	https://www.nrdc.org/stories/ipcc-climate-change-report-why-it-matters-everyone-planet	C:/My%20Web%20Sites/manual_4/www.nrdc.org/stories/ipcc-climate-change-report-why-it-matters-everyone-planet	(from https://www.nrdc.org/stories/what-climate-change)
19:33:55	107129/107129	---M--	200	added ('OK')	text/html	etag:%221694363633%22	https://www.nrdc.org/stories/ipcc-climate-change-reports-why-they-matter-everyone-planet	C:/My%20Web%20Sites/manual_4/www.nrdc.org/stories/ipcc-climate-change-reports-why-they-matter-everyone-planet.html	(from https://www.nrdc.org/stories/what-climate-change)
19:33:55	78137/78137	---M--	200	added ('OK')	text/html	etag:%221694362840%22	https://www.nrdc.org/stories/ipcc-weve-already-warmed-planet-catastrophic-effect-level-catastrophe-us	C:/My%20Web%20Sites/manual_4/www.nrdc.org/stories/ipcc-weve-already-warmed-planet-catastrophic-effect-level-catastrophe-us.html	(from https://www.nrdc.org/stories/what-climate-change)
19:33:55	72128/72128	---M--	200	added ('OK')	text/html	etag:%221694363544%22	https://www.nrdc.org/stories/biden-pledges-cut-us-carbon-emissions-half-2030	C:/My%20Web%20Sites/manual_4/www.nrdc.org/stories/biden-pledges-cut-us-carbon-emissions-half-2030.html	(from https://www.nrdc.org/stories/what-climate-change)
19:33:57	74772/74772	---M--	200	added ('OK')	text/html	etag:%221694363636%22	https://www.nrdc.org/stories/bidens-american-jobs-plan-also-climate-plan	C:/My%20Web%20Sites/manual_4/www.nrdc.org/stories/bidens-american-jobs-plan-also-climate-plan.html	(from https://www.nrdc.org/stories/what-climate-change)
19:33:58	69620/69620	---M--	200	added ('OK')	text/html	etag:%221694363637%22	https://www.nrdc.org/stories/fighting-climate-change-age-trump-stay-golden-california	C:/My%20Web%20Sites/manual_4/www.nrdc.org/stories/fighting-climate-change-age-trump-stay-golden-california.html	(from https://www.nrdc.org/stories/what-climate-change)
19:33:58	72827/72827	---M--	200	added ('OK')	text/html	etag:%221694341299%22	https://www.nrdc.org/stories/how-you-can-stop-global-warming	C:/My%20Web%20Sites/manual_4/www.nrdc.org/stories/how-you-can-stop-global-warming.html	(from https://www.nrdc.org/stories/what-climate-change)
19:33:59	462/462	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2010%20Sep%202023%2016:33:59%20GMT	https://www.nrdc.org/stories/how-call-congress	C:/My%20Web%20Sites/manual_4/www.nrdc.org/stories/how-call-congress	(from https://www.nrdc.org/stories/what-climate-change)
19:33:59	66818/66818	---M--	200	added ('OK')	text/html	etag:%221694360059%22	https://www.nrdc.org/stories/how-lobby-your-legislator	C:/My%20Web%20Sites/manual_4/www.nrdc.org/stories/how-lobby-your-legislator.html	(from https://www.nrdc.org/stories/what-climate-change)
19:33:59	71266/71266	---M--	200	added ('OK')	image/jpeg	etag:%226413505b-11662%22	https://www.nrdc.org/sites/default/files/styles/medium_16x9_100/public/top-of-mind-teaser.jpg.jpg?h=ec041e41&itok=43dGC7cg	C:/My%20Web%20Sites/manual_4/www.nrdc.org/sites/default/files/styles/medium_16x9_100/public/top-of-mind-teaser.jpg6b8c.jpg	(from https://www.nrdc.org/stories/what-climate-change)
19:33:59	69871/69871	---M--	200	added ('OK')	image/jpeg	etag:%2264e7b5a5-110ef%22	https://www.nrdc.org/sites/default/files/styles/medium_16x9_100/public/2023-08/HeatPump_Infographic-8.24.23.jpg.jpg?h=44b879e5&itok=pCSUdKnm	C:/My%20Web%20Sites/manual_4/www.nrdc.org/sites/default/files/styles/medium_16x9_100/public/2023-08/HeatPump_Infographic-8.24.23.jpg644b.jpg	(from https://www.nrdc.org/stories/what-climate-change)
